grad-year,hometown,latitude,longitude,college
1976,"Summit, NJ",40.71744,-74.362354,Richmond
1976,"Summit, NJ",40.71744,-74.362354,Westhampton
1976,"Swampscott, MA",42.469133,-70.918826,Westhampton
1976,"Syosset, NY",40.827202,-73.49664,Richmond
1976,"Tappahannock, VA",37.928625,-76.861209,Westhampton
1976,"Tewksbury, NJ",40.704651,-74.773727,Richmond
1976,"Timonium, MD",39.436829,-76.619659,Richmond
1976,"Timonium, MD",39.436829,-76.619659,Richmond
1976,"Tinley Park, IL",41.596405,-87.785119,Westhampton
1976,"Tinton Falls, NJ",40.299578,-74.092529,Westhampton
1976,"Titusville, NJ",40.311355,-74.881409,Westhampton
1976,"Toms River, NJ",39.952885,-74.193789,Westhampton
1976,"Torrington, CT",41.800911,-73.086407,Richmond
1976,"Towson, MD",39.399935,-76.605364,Westhampton
1976,"Trooper, PA",40.150768,-75.403038,Richmond
1976,"Trumbull, CT",41.23493,-73.218634,Richmond
1976,"Trumbull, CT",41.23493,-73.218634,Westhampton
1976,"Upper Arlington, OH",40.032085,-83.051524,Westhampton
1976,"Upper Arlington, OH",40.032085,-83.051524,Westhampton
1976,"Upper St. Clair, PA",40.334991,-80.072838,Westhampton
1976,"Verona, VA",38.202801,-79.007625,Richmond
1976,"Vienna, VA",38.900375,-77.263654,Westhampton
1976,"Vienna, VA",38.900375,-77.263654,Westhampton
1976,"Vienna, VA",38.900375,-77.263654,Richmond
1976,"Washington Court House, OH",39.535357,-83.440477,Westhampton
1976,"Washington, NJ",40.75931,-74.975409,Westhampton
1976,"Washington, PA",40.167525,-80.246479,Richmond
1976,"Water Mill, NY",40.909353,-72.355088,Richmond
1976,"Waterford, CT",41.345657,-72.137668,Richmond
1976,"Waterford, VA",39.18665,-77.607358,Westhampton
1976,"Waukee, IA",41.61171,-93.885604,Richmond
1976,"Wayne, PA",40.045055,-75.391254,Westhampton
1976,"Wayne, PA",40.045055,-75.391254,Richmond
1976,"Wayside, NJ",40.256592,-74.073959,Westhampton
1976,"Webster, NY",43.217305,-77.430164,Westhampton
1976,"West Chester, PA",39.96351,-75.598484,Richmond
1976,"West Chester, PA",39.96351,-75.598484,Richmond
1976,"West Chester, PA",39.96351,-75.598484,Westhampton
1976,"West Chester, PA",39.96351,-75.598484,Richmond
1976,"West Chester, PA",39.96351,-75.598484,Westhampton
1976,"West Chester, PA",39.96351,-75.598484,Westhampton
1976,"West Deptford, NJ",39.841358,-75.199791,Westhampton
1976,"West Warwick, RI",41.708285,-71.522478,Westhampton
1976,"Westbury, NY",40.757105,-73.586829,Westhampton
1976,"Westerville, OH",40.125485,-82.931439,Westhampton
1976,"Westerville, OH",40.125485,-82.931439,Richmond
1976,"Weston, CT",41.201663,-73.378409,Richmond
1976,"Weston, CT",41.201663,-73.378409,Westhampton
1976,"Westwood, NJ",40.991995,-74.035644,Richmond
1976,"Wexford, PA",40.622593,-80.053952,Westhampton
1976,"Wheaton, IL",41.86606,-88.110629,Richmond
1976,"Williamsburg, VA",37.275609,-76.709724,Richmond
1976,"Williston Park, NY",40.75778,-73.645399,Richmond
1976,"Wilmington, DE",39.740235,-75.550844,Westhampton
1976,"Wilmington, DE",39.740235,-75.550844,Richmond
1976,"Wilmington, DE",39.740235,-75.550844,Richmond
1976,"Wilmington, DE",39.740235,-75.550844,Richmond
1976,"Wilton, CT",41.1896,-73.426404,Westhampton
1976,"Wilton, CT",41.1896,-73.426404,Richmond
1976,"Wilton, CT",41.1896,-73.426404,Westhampton
1976,"Winchester, VA",39.184005,-78.164049,Westhampton
1976,"Winchester, VA",39.184005,-78.164049,Westhampton
1976,"Winchester, VA",39.184005,-78.164049,Westhampton
1976,"Winchester, VA",39.184005,-78.164049,Richmond
1976,"Winnetka, IL",42.105211,-87.733645,Richmond
1976,"Winston Salem, NC",36.099625,-80.241094,Richmond
1976,"Winston-Salem, NC",36.099625,-80.241094,Westhampton
1976,"Woodstock, CT",41.954505,-71.981056,Richmond
1976,"Worcester, PA",40.200039,-75.34742,Richmond
1976,"Worthington, OH",40.09847,-83.017472,Westhampton
1976,"Wyckoff, NJ",41.013764,-74.169044,Richmond
1976,"Wyckoff, NJ",41.013764,-74.169044,Richmond
1976,"Wyomissing, PA",40.334725,-75.960994,Westhampton
1976,"York, PA",39.964535,-76.724289,Westhampton
1976,"Alexandria, VA",38.804722,-77.047222,Richmond
1976,"Allison Park, PA",40.559721,-79.2958839,Richmond
1976,"Altavista, VA",37.1175,-79.289722,Westhampton
1976,"Ames, IA",42.034722,-93.62,Richmond
1976,"Avon, CT",41.794444,-72.857778,Richmond
1976,"Baltimore, MD",39.283333,-76.616667,Westhampton
1976,"Bombay, India",19.076191,72.875877,Richmond
1976,"Chesterfield, VA",37.376844,-77.508252,Westhampton
1976,"Doylestown, PA",40.310035,-75.131654,Richmond
1976,"Elkton, VA",38.4075,-78.618839,Richmond
1976,"Ellicott City, MD",39.26873,-76.79944,Westhampton
1976,"Fairfax, VA",38.841574,-77.308132,Richmond
1976,"Herndon, VA",38.969698,-77.385475,Westhampton
1976,"Jasper, AL",33.831278,-87.281374,Westhampton
1976,"Manakin-Sabot, VA",37.6713,-77.688604,Richmond
1976,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1976,"Midlothian, VA",37.50359,-77.651274,Westhampton
1976,"Midlothian, VA",37.50359,-77.651274,Westhampton
1976,"Mount Kisco, NY",41.206336,-73.726839,Richmond
1976,"New Hope, PA",40.365835,-74.951964,Richmond
1976,"Newark, DE",39.678015,-75.761814,Richmond
1976,"Newport News, VA",37.082885,-76.480229,Richmond
1976,"Pittsford, NY",43.09112,-77.516149,Richmond
1976,"Richmond, VA",37.540972,-77.432889,Richmond
1976,"Richmond, VA",37.540972,-77.432889,Richmond
1976,"Richmond, VA",37.540972,-77.432889,Richmond
1976,"Richmond, VA",37.540972,-77.432889,Westhampton
1976,"Richmond, VA",37.540972,-77.432889,Richmond
1976,"Signal Mountain, TN",35.122272,-85.345325,Richmond
1976,"Singapore, Singapore",1.29378,103.853256,Richmond
1976,"Tenafly, NJ",40.927672,-73.968313,Richmond
1976,"Trumbull, CT",41.23493,-73.218634,Westhampton
1976,"Victoria, TX",28.805965,-97.003574,Richmond
1976,"Virginia Beach, VA",36.75502,-76.059204,Richmond
1976,"Virginia Beach, VA",36.75502,-76.059204,Richmond
1977,"Akron, OH",41.073056,-81.517778,Westhampton
1977,"Aktubinsk, Kazakhstan",50.283333,57.166667,Westhampton
1977,"Aldan, PA",39.920556,-75.286667,Westhampton
1977,"Allendale, NJ",41.032669,-74.133831,Westhampton
1977,"Allendale, NJ",41.032669,-74.133831,Richmond
1977,"Allendale, NJ",41.032669,-74.133831,Westhampton
1977,"Allentown, PA",40.601667,-75.477222,Richmond
1977,"Allison Park, PA",40.559721,-79.2958839,Westhampton
1977,"Annapolis, MD",38.972944,-76.501159,Westhampton
1977,"Annville, PA",40.330278,-76.5125,Richmond
1977,"Apalachin, NY",42.074444,-76.156389,Richmond
1977,"Asheville, NC",35.58,-82.555837,Richmond
1977,"Atlanta, GA",33.755,-84.39,Richmond
1977,"Atlanta, GA",33.755,-84.39,Westhampton
1977,"Atlanta, GA",33.755,-84.39,Westhampton
1977,"Atlanta, GA",33.755,-84.39,Richmond
1977,"Attleboro, MA",41.933333,-71.3,Westhampton
1977,"Auburn, NY",42.933333,-76.566667,Westhampton
1977,"Augusta, GA",40.130833,-75.425833,Richmond
1977,"Avon, CT",41.794444,-72.857778,Richmond
1977,"Babylon, NY",40.694444,-73.329444,Westhampton
1977,"Baldwin, MD",39.494722,-76.470278,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Baltimore, MD",39.283333,-76.616667,Westhampton
1977,"Baltimore, MD",39.283333,-76.616667,Richmond
1977,"Barrington Hills, IL",42.14,-88.204722,Westhampton
1977,"Barrington, RI",41.745278,-71.318056,Richmond
1977,"Bayville, NY",40.908488,-73.566233,Richmond
1977,"Beckley, WV",37.777592,-81.187647,Westhampton
1977,"Bel Air, MD",39.53894,-76.348479,Westhampton
1977,"Bel Air, MD",39.53894,-76.348479,Westhampton
1977,"Bel Air, MD",39.53894,-76.348479,Westhampton
1977,"Belleville, IL",38.512135,-89.984234,Westhampton
1977,"Berwyn, PA",40.048035,-75.437803,Richmond
1977,"Berwyn, PA",40.048035,-75.437803,Westhampton
1977,"Bethesda, MD",38.98637,-77.096919,Richmond
1977,"Bethlehem, PA",40.630985,-75.377784,Richmond
1977,"Bethlehem, PA",40.630985,-75.377784,Westhampton
1977,"Bethpage, TN",36.485906,-86.312026,Westhampton
1977,"Betzenstein, Germany",49.681285,11.414371,Westhampton
1977,"Birmingham, AL",33.520295,-86.811504,Westhampton
1977,"Bloomfield, NJ",40.791907,-74.195733,Richmond
1977,"Bloomington, MN",44.820491,-93.306364,Richmond
1977,"Blue Bell, PA",40.154729,-75.264759,Richmond
1977,"Bombay, India",19.076191,72.875877,Richmond
1977,"Boxford, MA",42.662899,-70.999054,Richmond
1977,"Branchville, NJ",41.144685,-74.747384,Richmond
1977,"Brentwood, TN",36.03256,-86.789159,Richmond
1977,"Brewster, MA",41.758795,-70.066238,Westhampton
1977,"Brewster, MA",41.758795,-70.066238,Richmond
1977,"Bridgewater, NJ",40.592881,-74.625104,Richmond
1977,"Bronxville, NY",40.936062,-73.831224,Richmond
1977,"Brookfield, CT",41.462093,-73.396258,Richmond
1977,"Brookfield, CT",41.462093,-73.396258,Westhampton
1977,"Brookfield, CT",41.462093,-73.396258,Richmond
1977,"Brookfield, CT",41.462093,-73.396258,Richmond
1977,"Brooklyn, NY",40.692455,-73.990364,Westhampton
1977,"Brooklyn, NY",40.692455,-73.990364,Westhampton
1977,"Brooklyn, NY",40.692455,-73.990364,Westhampton
1977,"Bryn Mawr, PA",40.02099,-75.307759,Richmond
1977,"Burnt Hills, NY",42.912757,-73.895585,Westhampton
1977,"Cabot, PA",40.765081,-79.765562,Richmond
1977,"Camillus, NY",43.039035,-76.306824,Westhampton
1977,"Camp Hill, PA",40.240125,-76.921194,Richmond
1977,"Canton, NY",44.599945,-75.169829,Richmond
1977,"Cary, NC",35.78933,-78.781169,Richmond
1977,"Catonsville, MD",39.270215,-76.739829,Westhampton
1977,"Centreville, VA",38.837413,-77.44327,Westhampton
1977,"Chapel Hill, NC",35.914771,-79.056701,Westhampton
1977,"Charlotte, NC",35.22269,-80.837764,Richmond
1977,"Charlottesville, VA",38.03213,-78.477529,Westhampton
1977,"Chase City, VA",36.798811,-78.460315,Richmond
1977,"Chatham, NJ",40.737935,-74.384454,Westhampton
1977,"Chatham, NJ",40.737935,-74.384454,Richmond
1977,"Chattanooga, TN",35.04644,-85.309464,Westhampton
1977,"Chelmsford, MA",42.59827,-71.346839,Westhampton
1977,"Cheltenham, PA",40.05868,-75.107854,Richmond
1977,"Cherry Hill, NJ",39.9275,-75.030549,Richmond
1977,"Cherry Hill, NJ",39.9275,-75.030549,Richmond
1977,"Cherry Hill, NJ",39.9275,-75.030549,Westhampton
1977,"Chesapeake, OH",38.42693,-82.462759,Richmond
1977,"Chesapeake, VA",36.714295,-76.247847,Westhampton
1977,"Chesapeake,VA",36.714295,-76.247847,Westhampton
1977,"Chester, VA",37.357397,-77.442665,Richmond
1977,"Chester, VA",37.357397,-77.442665,Richmond
1977,"Chesterfield, MO",38.653662,-90.553185,Richmond
1977,"Chevy Chase, MD",38.982257,-77.087679,Westhampton
1977,"Chevy Chase, MD",38.982257,-77.087679,Westhampton
1977,"Chevy Chase, MD",38.982257,-77.087679,Richmond
1977,"Chevy Chase, MD",38.982257,-77.087679,Westhampton
1977,"Churchville, PA",40.185169,-75.015289,Westhampton
1977,"Churchville, PA",40.185169,-75.015289,Richmond
1977,"Cincinnati, OH",39.106614,-84.504552,Westhampton
1977,"Clarksville, MD",39.204435,-76.943144,Richmond
1977,"Coatesville, PA",39.981942,-75.820632,Westhampton
1977,"Collegeville, PA",40.186967,-75.452535,Richmond
1977,"Collegeville, PA",40.186967,-75.452535,Westhampton
1977,"Collegeville, PA",40.186967,-75.452535,Westhampton
1977,"Columbia, MD",39.209161,-76.867313,Westhampton
1977,"Columbia, MD",39.209161,-76.867313,Richmond
1977,"Columbia, SC",33.99855,-81.045249,Richmond
1977,"Columbus, IN",39.201492,-85.919014,Westhampton
1977,"Columbus, IN",39.201492,-85.919014,Westhampton
1977,"Columbus, OH",39.96196,-83.002984,Westhampton
1977,"Concord, MA",42.459915,-71.347799,Richmond
1977,"Cornelius, NC",35.48158,-80.859022,Westhampton
1977,"Coudersport, PA",41.772561,-78.021171,Richmond
1977,"Coventry, NY",42.316109,-75.639168,Richmond
1977,"Cranford, NJ",40.3282,-74.505034,Westhampton
1977,"Cranford, NJ",40.3282,-74.505034,Richmond
1977,"Cumberland, MD",39.651775,-78.763334,Richmond
1977,"Cumberland, ME",43.790306,-70.246093,Westhampton
1977,"Dallas , TX",32.778155,-96.795404,Richmond
1977,"Dallas, TX",32.778155,-96.795404,Westhampton
1977,"Dallas, TX",32.778155,-96.795404,Westhampton
1977,"Dallas, TX",32.778155,-96.795404,Richmond
1977,"Dallas, TX",32.778155,-96.795404,Richmond
1977,"Danbury, CT",41.392682,-73.453592,Westhampton
1977,"Danville, CA",37.831619,-122.004775,Westhampton
1977,"Darien, CT",41.065365,-73.482424,Richmond
1977,"Dayton, MD",39.241451,-76.99077,Westhampton
1977,"Delran, NJ",40.017368,-74.956413,Richmond
1977,"Denton, MD",38.88659,-75.833294,Richmond
1977,"Denville, NJ",40.86189,-74.496414,Westhampton
1977,"Dix Hills, NY",40.81464,-73.323013,Richmond
1977,"Dover, DE",39.158035,-75.524734,Westhampton
1977,"Dover, MA",42.244285,-71.280104,Richmond
1977,"Downingtown, PA",40.004545,-75.707144,Richmond
1977,"Downingtown, PA",40.004545,-75.707144,Richmond
1977,"Doylestown, PA",40.310035,-75.131654,Richmond
1977,"Dumont, NJ",40.937971,-73.994418,Westhampton
1977,"Dunkirk, MD",38.724788,-76.660063,Richmond
1977,"Dunwoody, GA",33.926207,-84.336185,Richmond
1977,"Dunwoody, GA",33.926207,-84.336185,Westhampton
1977,"Duxbury, MA",42.025865,-70.683928,Westhampton
1977,"East Greenwich, CT",41.02525,-73.629619,Richmond
1977,"East Greenwich, RI",41.66053,-71.449969,Richmond
1977,"East Lyme, CT",41.368405,-72.221875,Richmond
1977,"East Northport, NY",40.87931,-73.311459,Westhampton
1977,"East Setauket, NY",40.943795,-73.096904,Westhampton
1977,"Edison, NJ",40.528045,-74.384629,Westhampton
1977,"Effingham Falls, NH",43.795898,-71.056053,Richmond
1977,"Elgin, IL",42.039565,-88.283244,Richmond
1977,"Ellicott City, MD",39.26873,-76.79944,Westhampton
1977,"Ellicott City, MD",39.26873,-76.79944,Richmond
1977,"Elmhurst, IL",41.903135,-87.939889,Richmond
1977,"Emporia, VA",36.687584,-77.5421,Westhampton
1977,"Essex Jct., VT",44.490801,-73.110999,Richmond
1977,"Essex, CT",41.353126,-72.390643,Westhampton
1977,"Fairfax Station, VA",38.802817,-77.325692,Richmond
1977,"Fairfax, VA",38.841574,-77.308132,Westhampton
1977,"Fairhaven, MA",41.63548,-70.903856,Richmond
1977,"Fanwood, NJ",40.643278,-74.388288,Westhampton
1977,"Fanwood, NJ",40.643278,-74.388288,Richmond
1977,"Federal Way, WA",47.3008,-122.329464,Richmond
1977,"Flemington, NJ",40.51031,-74.861014,Westhampton
1977,"Flemington, NJ",40.51031,-74.861014,Westhampton
1977,"Florham Park, NJ",40.784087,-74.396803,Westhampton
1977,"Fort Washington, MD",38.739464,-77.001537,Westhampton
1977,"Fort Washington, PA",40.145742,-75.208169,Richmond
1977,"Fort Worth, TX",32.748855,-97.329389,Richmond
1977,"Franconia, PA",40.308651,-75.359093,Westhampton
1977,"Franklin, TN",35.92425,-86.870934,Richmond
1977,"Frederick, MD",39.415745,-77.412034,Westhampton
1977,"Fredericksburg, VA",38.30089,-77.459144,Westhampton
1977,"Fredericksburg, VA",38.30089,-77.459144,Westhampton
1977,"Ft. Thomas, KY",39.080788,-84.448917,Richmond
1977,"Ft. Washington, PA",40.145742,-75.208169,Richmond
1977,"Gaithersburg, MD",39.139866,-77.193829,Richmond
1977,"Gaithersburg, MD",39.139866,-77.193829,Richmond
1977,"Gallipolis, OH",38.808315,-82.205794,Richmond
1977,"Garden City, NY",40.72605,-73.636909,Westhampton
1977,"Garden City, NY",40.72605,-73.636909,Westhampton
1977,"Germantown, MD",39.182185,-77.27004,Westhampton
1977,"Germantown, TN",35.09704,-89.806889,Richmond
1977,"Getzville, NY",43.024215,-78.768599,Westhampton
1977,"Gibbstown, NJ",39.82425,-75.281109,Westhampton
1977,"Glen Head, NY",40.845432,-73.615681,Westhampton
1977,"Glen Mills, PA",39.920303,-75.490454,Westhampton
1977,"Glenside, PA",40.102215,-75.151064,Westhampton
1977,"Granby, CT",41.951938,-72.785497,Richmond
1977,"Grand Island, NY",43.012245,-78.957836,Westhampton
1977,"Great Falls, VA",38.99723,-77.28839,Westhampton
1977,"Great Falls, VA",38.99723,-77.28839,Richmond
1977,"Great Falls, VA",38.99723,-77.28839,Richmond
1977,"Green Bay, WI",44.512795,-88.010159,Westhampton
1977,"Greenville, DE",39.780109,-75.59613,Richmond
1977,"Greenville, SC",34.84827,-82.400114,Westhampton
1977,"Greenville, SC",34.84827,-82.400114,Westhampton
1977,"Greenville, SC",34.84827,-82.400114,Westhampton
1977,"Greenwich, CT",41.02525,-73.629619,Richmond
1977,"Greenwich, CT",41.02525,-73.629619,Richmond
1977,"Greenwich, CT",41.02525,-73.629619,Westhampton
1977,"Greenwich, CT",41.02525,-73.629619,Richmond
1977,"Greenwich, CT",41.02525,-73.629619,Richmond
1977,"Greenwich, CT",41.02525,-73.629619,Richmond
1977,"Groton Long Point, CT",41.314499,-72.007896,Richmond
1977,"Haddonfield, NJ",39.89879,-75.030484,Richmond
1977,"Haddonfield, NJ",39.89879,-75.030484,Richmond
1977,"Hamburg, NY",42.71606,-78.832109,Westhampton
1977,"Hamilton Square, NJ",40.227112,-74.653816,Richmond
1977,"Hamilton, NJ",40.227112,-74.653816,Westhampton
1977,"Hampton, VA",37.027795,-76.345119,Westhampton
1977,"Hanover, VA",37.768842,-77.371096,Richmond
1977,"Hardyston, NJ",41.138962,-74.59639,Westhampton
1977,"Harrisburg, PA",40.259865,-76.88223,Westhampton
1977,"Harrison, NY",40.970073,-73.712231,Richmond
1977,"Havertown, PA",39.980765,-75.307759,Westhampton
1977,"Hawthorne, NY",41.097398,-73.794711,Richmond
1977,"Henderson, KY",37.8299,-87.597034,Richmond
1977,"Herndon, VA",38.969698,-77.385475,Richmond
1977,"Herndon, VA",38.969698,-77.385475,Westhampton
1977,"Hillsborough, NJ",40.48255,-74.653114,Westhampton
1977,"Hilltown, PA",40.342529,-75.25631,Richmond
1977,"Hockessin, DE",39.78669,-75.689059,Richmond
1977,"Holliston, MA",42.20023,-71.424179,Richmond
1977,"Holmdel, NJ",40.342615,-74.166604,Richmond
1977,"Hopkinton, MA",42.228769,-71.520371,Richmond
1977,"Howell, NJ",40.154665,-74.230729,Westhampton
1977,"Humacao, PR",18.15147,-65.823374,Richmond
1977,"Huntingtown, MD",38.61669,-76.613369,Richmond
1977,"Huntsville, AL",34.729135,-86.584979,Westhampton
1977,"Hyde Park, NY",41.7915,-73.935554,Richmond
1977,"Islip, NY",40.72811,-73.218264,Richmond
1977,"Jackson, MS",32.29869,-90.180489,Richmond
1977,"Jackson, MS",32.29869,-90.180489,Westhampton
1977,"Jacksonville, FL",30.33147,-81.656219,Richmond
1977,"Jeffersonville, PA",40.131432,-75.369881,Richmond
1977,"Kennett Square, PA",39.847825,-75.710879,Westhampton
1977,"Kings Park, NY",40.884349,-73.241263,Westhampton
1977,"Kingwood, TX",30.050135,-95.184179,Richmond
1977,"Knoxville, TN",35.960495,-83.920914,Westhampton
1977,"La Canada, CA",34.206108,-118.216667,Richmond
1977,"Lafayette Hill, PA",40.090787,-75.258653,Westhampton
1977,"Lancaster, PA",40.038045,-76.301269,Richmond
1977,"Lancaster, PA",40.038045,-76.301269,Westhampton
1977,"Lancaster, PA",40.038045,-76.301269,Westhampton
1977,"Lancaster, PA",40.038045,-76.301269,Westhampton
1977,"Langhorne, PA",40.176396,-74.918884,Westhampton
1977,"Langhorne, PA",40.176396,-74.918884,Richmond
1977,"Lansdale, PA",40.240585,-75.285314,Westhampton
1977,"Lansdale, PA",40.240585,-75.285314,Richmond
1977,"Lawrenceville, NJ",40.298431,-74.728897,Westhampton
1977,"Lawrenceville, NJ",40.298431,-74.728897,Richmond
1977,"Lawrenceville, NJ",40.298431,-74.728897,Richmond
1977,"Lawrenceville, NJ",40.298431,-74.728897,Richmond
1977,"Lawrenceville, VA",36.761678,-77.845048,Westhampton
1977,"Lebanon, NJ",40.64085,-74.837514,Westhampton
1977,"Lebanon, NJ",40.64085,-74.837514,Westhampton
1977,"Leesburg, VA",39.11567,-77.565299,Westhampton
1977,"Leesburg, VA",39.11567,-77.565299,Westhampton
1977,"Lewisburg, PA",40.96113,-76.890639,Richmond
1977,"Lexington, VA",37.785485,-79.441469,Westhampton
1977,Lexington. KY,38.048595,-84.500319,Richmond
1977,"Long Valley, NJ",40.783365,-74.768069,Westhampton
1977,"Long Valley, NJ",40.783365,-74.768069,Westhampton
1977,"Luray, VA",38.665515,-78.458849,Richmond
1977,"Lynchburg, VA",37.41402,-79.142839,Westhampton
1977,"Madison Heights, VA",37.423571,-79.124693,Richmond
1977,"Madison, NJ",40.757122,-74.416014,Richmond
1977,"Madison, NJ",40.757122,-74.416014,Westhampton
1977,"Mahopac, NY",41.36725,-73.740281,Westhampton
1977,"Mahopac, NY",41.36725,-73.740281,Richmond
1977,"Mahwah, NJ",41.085011,-74.157768,Westhampton
1977,"Malvern, PA",40.036923,-75.510446,Westhampton
1977,"Malvern, PA",40.036923,-75.510446,Westhampton
1977,"Malvern, PA",40.036923,-75.510446,Richmond
1977,"Malvern, PA",40.036923,-75.510446,Westhampton
1977,"Malvern, PA",40.036923,-75.510446,Westhampton
1977,"Manahawkin, NJ",39.696252,-74.258476,Richmond
1977,"Manakin, VA",37.601742,-77.701477,Richmond
1977,"Manassas, VA",38.751195,-77.471119,Richmond
1977,"Manchester, CT",41.76857,-72.520664,Westhampton
1977,"Manhasset, NY",40.797895,-73.698759,Westhampton
1977,"Manhasset, NY",40.797895,-73.698759,Richmond
1977,"Mapel Shade, NJ",40.14323,-74.726715,Westhampton
1977,"Marblehead, MA",42.497339,-70.861435,Richmond
1977,"Marion Station, MD",38.041129,-75.747919,Westhampton
1977,"Marlton, NJ",39.892333,-74.919053,Richmond
1977,"Marlton, NJ",39.892333,-74.919053,Westhampton
1977,"Marshfield, WI",44.666681,-90.173835,Westhampton
1977,"Martinsville, NJ",40.600195,-74.556615,Westhampton
1977,"Massapequa, NY",40.692075,-73.465264,Westhampton
1977,"Massapequa, NY",40.692075,-73.465264,Richmond
1977,"Matawan, NJ",40.409955,-74.232109,Richmond
1977,"Mattapoisett, MA",41.663715,-70.813029,Richmond
1977,"Mattituck, NY",40.991975,-72.532434,Westhampton
1977,"McKeesport, PA",40.351495,-79.865414,Richmond
1977,"McLean, VA",38.936529,-77.184285,Richmond
1977,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1977,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1977,"Mechanicsville, VA",37.612655,-77.378419,Westhampton
1977,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1977,"Mechanicsville, VA",37.612655,-77.378419,Richmond
1977,"Medford, NJ",39.886453,-74.821314,Westhampton
1977,"Medford, NY",40.817134,-73.006157,Westhampton
1977,"Melbourne, FL",28.07939,-80.606884,Richmond
1977,"Memphis, TN",35.149766,-90.049259,Westhampton
1977,"Memphis, TN",35.149766,-90.049259,Richmond
1977,"Memphis, TN",35.149766,-90.049259,Westhampton
1977,"Metairie, LA",29.988052,-90.131028,Richmond
1977,"Metairie, LA",29.988052,-90.131028,Richmond
1977,"Middletown, NJ",40.404735,-74.126869,Westhampton
1977,"Middletown, NJ",40.404735,-74.126869,Westhampton
1977,"Midlothian, VA",37.50359,-77.651274,Richmond
1977,"Midlothian, VA",37.50359,-77.651274,Westhampton
1977,"Midlothian, VA",37.50359,-77.651274,Westhampton
1977,"Midlothian, VA",37.50359,-77.651274,Westhampton
1977,"Midlothian, VA",37.50359,-77.651274,Westhampton
1977,"Midlothian, VA",37.50359,-77.651274,Richmond
1977,"Midlothian, VA",37.50359,-77.651274,Westhampton
1977,"Mill Neck, NY",40.88791,-73.55793,Richmond
1977,"Millburn, NJ",40.724467,-74.304735,Westhampton
1977,"Miller Place, NY",40.95695,-73.00923,Richmond
1977,"Mineola, NY",40.748705,-73.642488,Westhampton
1977,"Mishawaka, IN",41.66017,-86.172579,Westhampton
1977,"Mobile, AL",30.686395,-88.053239,Westhampton
1977,"Mobile, AL",30.686395,-88.053239,Westhampton
1977,"Monroe, NY",41.328125,-74.187129,Richmond
1977,"Moorestown, NJ",39.96687,-74.943034,Westhampton
1977,"Naragansett, RI",41.430945,-71.464159,Richmond
1977,"Narberth, PA",40.005295,-75.264424,Westhampton
1977,"Nashville, TN",36.167783,-86.778365,Westhampton
1977,"Nashville, TN",36.167783,-86.778365,Richmond
1977,"Nashville, TN",36.167783,-86.778365,Westhampton
1977,"Nashville, TN",36.167783,-86.778365,Richmond
1977,"Nashville, TN",36.167783,-86.778365,Westhampton
1977,"Nashville, TN",36.167783,-86.778365,Richmond
1977,"Nashville, TN",36.167783,-86.778365,Westhampton
1977,"New Canaan, CT",41.148153,-73.492953,Westhampton
1977,"New Canaan, CT",41.148153,-73.492953,Westhampton
1977,"New Canaan, CT",41.148153,-73.492953,Westhampton
1977,"New Canaan, CT",41.148153,-73.492953,Westhampton
1977,"New Canaan, CT",41.148153,-73.492953,Richmond
1977,"New Hope, PA",40.365835,-74.951964,Westhampton
1977,"New Milford, CT",41.57751,-73.410424,Richmond
1977,"New Milford, CT",41.57751,-73.410424,Richmond
1977,"New Orleans, LA",29.9537,-90.077749,Westhampton
1977,"New Orleans, LA",29.9537,-90.077749,Richmond
1977,"New Orleans, LA",29.9537,-90.077749,Westhampton
1977,"Newark, DE",39.678015,-75.761814,Westhampton
1977,"Newark, DE",39.678015,-75.761814,Westhampton
1977,"Newington, CT",41.695379,-72.720656,Westhampton
1977,"Newnan, GA",33.37485,-84.800469,Westhampton
1977,Newport News VA,37.082885,-76.480229,Richmond
1977,"Newport News, VA",37.082885,-76.480229,Richmond
1977,"Newport News, VA",37.082885,-76.480229,Westhampton
1977,"Newport News, VA",37.082885,-76.480229,Westhampton
1977,"Newport News, VA",37.082885,-76.480229,Richmond
1977,"Newtown, CT",41.411884,-73.307669,Westhampton
1977,"Norfolk, VA",36.846825,-76.285069,Westhampton
1977,"Norfolk, VA",36.846825,-76.285069,Richmond
1977,"North Andover, MA",42.703095,-71.13124,Richmond
1977,"North Bethesda, MD",39.02338,-77.102837,Westhampton
1977,"North Grafton, MA",42.234426,-71.706631,Westhampton
1977,"North Haven, CT",41.392285,-72.858797,Richmond
1977,"North Potomac, MD",39.082802,-77.265549,Westhampton
